8 9
011111111
010111111
011111111
010101111
011111111
011111111
000111110
000000000
59
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 7
1 2 3 8
1 2 3 9
1 2 5 4
1 2 5 6
1 2 5 7
1 2 5 8
1 2 5 9
1 4 5 6
1 4 5 7
1 4 5 8
1 4 5 9
1 2 6 4
1 2 6 6
1 2 6 7
1 2 6 8
1 2 6 9
1 4 6 6
1 4 6 7
1 4 6 8
1 4 6 9
1 4 7 6
1 4 7 7
1 4 7 8
2 4 5 6
2 4 5 7
2 4 5 8
2 4 5 9
2 4 6 6
2 4 6 7
2 4 6 8
2 4 6 9
2 4 7 6
2 4 7 7
2 4 7 8
3 2 5 4
3 2 5 6
3 2 5 7
3 2 5 8
3 2 5 9
3 4 5 6
3 4 5 7
3 4 5 8
3 4 5 9
3 2 6 4
3 2 6 6
3 2 6 7
3 2 6 8
3 2 6 9
3 4 6 6
3 4 6 7
3 4 6 8
3 4 6 9
3 4 7 6
3 4 7 7
3 4 7 8
