10 9
011111110
010111111
111111111
111111111
111111111
111111111
111111111
111111111
111111101
111111111
84
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 7
1 2 3 8
1 2 4 4
1 2 4 5
1 2 4 6
1 2 4 7
1 2 4 8
1 2 5 4
1 2 5 5
1 2 5 6
1 2 5 7
1 2 5 8
1 2 6 4
1 2 6 5
1 2 6 6
1 2 6 7
1 2 6 8
1 2 7 4
1 2 7 5
1 2 7 6
1 2 7 7
1 2 7 8
1 2 8 4
1 2 8 5
1 2 8 6
1 2 8 7
1 2 8 8
1 2 9 4
1 2 9 5
1 2 9 6
1 2 9 7
1 2 10 4
1 2 10 5
1 2 10 6
1 2 10 7
2 4 10 9
2 5 10 9
2 6 10 9
2 7 10 9
3 1 10 9
3 2 10 9
3 3 10 9
3 4 10 9
3 5 10 9
3 6 10 9
3 7 10 9
4 1 10 9
4 2 10 9
4 3 10 9
4 4 10 9
4 5 10 9
4 6 10 9
4 7 10 9
5 1 10 9
5 2 10 9
5 3 10 9
5 4 10 9
5 5 10 9
5 6 10 9
5 7 10 9
6 1 10 9
6 2 10 9
6 3 10 9
6 4 10 9
6 5 10 9
6 6 10 9
6 7 10 9
7 1 10 9
7 2 10 9
7 3 10 9
7 4 10 9
7 5 10 9
7 6 10 9
7 7 10 9
8 1 10 9
8 2 10 9
8 3 10 9
8 4 10 9
8 5 10 9
8 6 10 9
8 7 10 9
