10 9
011100000
010101110
011111111
010111011
111111111
110111111
110111111
111111111
111111110
111111100
84
1 2 3 4
1 2 5 4
1 2 8 4
1 2 9 4
1 2 10 4
2 6 5 8
2 6 6 8
2 6 7 8
2 6 8 8
2 6 9 8
3 2 5 4
3 2 5 5
3 2 5 6
3 2 5 8
3 2 5 9
3 4 5 8
3 4 5 9
3 5 5 8
3 5 5 9
3 6 5 8
3 6 5 9
3 4 6 8
3 4 6 9
3 5 6 8
3 5 6 9
3 6 6 8
3 6 6 9
3 4 7 8
3 4 7 9
3 5 7 8
3 5 7 9
3 6 7 8
3 6 7 9
3 2 8 4
3 2 8 5
3 2 8 6
3 2 8 8
3 2 8 9
3 4 8 8
3 4 8 9
3 5 8 8
3 5 8 9
3 6 8 8
3 6 8 9
3 2 9 4
3 2 9 5
3 2 9 6
3 2 9 8
3 4 9 8
3 5 9 8
3 6 9 8
3 2 10 4
3 2 10 5
3 2 10 6
5 1 8 4
5 1 8 5
5 1 8 6
5 1 8 7
5 1 8 8
5 1 8 9
5 2 8 4
5 2 8 5
5 2 8 6
5 2 8 7
5 2 8 8
5 2 8 9
5 1 9 4
5 1 9 5
5 1 9 6
5 1 9 7
5 1 9 8
5 2 9 4
5 2 9 5
5 2 9 6
5 2 9 7
5 2 9 8
5 1 10 4
5 1 10 5
5 1 10 6
5 1 10 7
5 2 10 4
5 2 10 5
5 2 10 6
5 2 10 7
