9 9
011111111
010111111
011111011
011111011
011111111
011111110
010011110
010011110
011111110
60
1 2 3 4
1 2 3 5
1 2 3 6
1 2 4 4
1 2 4 5
1 2 4 6
1 2 5 4
1 2 5 5
1 2 5 6
1 2 5 8
1 2 5 9
1 4 5 8
1 4 5 9
1 5 5 8
1 5 5 9
1 6 5 8
1 6 5 9
1 2 6 4
1 2 6 5
1 2 6 6
1 2 6 8
1 4 6 8
1 5 6 8
1 6 6 8
1 5 7 8
1 6 7 8
1 5 8 8
1 6 8 8
1 2 9 5
1 2 9 6
1 2 9 8
1 5 9 8
1 6 9 8
2 4 5 8
2 4 5 9
2 5 5 8
2 5 5 9
2 6 5 8
2 6 5 9
2 4 6 8
2 5 6 8
2 6 6 8
2 5 7 8
2 6 7 8
2 5 8 8
2 6 8 8
2 5 9 8
2 6 9 8
3 2 9 5
3 2 9 6
4 2 9 5
4 2 9 6
5 2 9 5
5 2 9 6
5 2 9 7
5 2 9 8
6 2 9 5
6 2 9 6
6 2 9 7
6 2 9 8
