8 9
011111000
010111111
111111111
110111101
110101101
111111111
011111111
011111111
64
1 2 3 4
1 2 3 5
1 2 3 6
1 2 6 4
1 2 6 6
1 4 6 6
1 2 7 4
1 2 7 6
1 4 7 6
1 2 8 4
1 2 8 6
1 4 8 6
2 4 6 6
2 4 6 7
2 4 6 9
2 6 6 9
2 7 6 9
2 4 7 6
2 4 7 7
2 4 7 9
2 6 7 9
2 7 7 9
2 4 8 6
2 4 8 7
2 4 8 9
2 6 8 9
2 7 8 9
3 1 6 4
3 1 6 6
3 1 6 7
3 1 6 9
3 2 6 4
3 2 6 6
3 2 6 7
3 2 6 9
3 4 6 6
3 4 6 7
3 4 6 9
3 6 6 9
3 7 6 9
3 2 7 4
3 2 7 6
3 2 7 7
3 2 7 9
3 4 7 6
3 4 7 7
3 4 7 9
3 6 7 9
3 7 7 9
3 2 8 4
3 2 8 6
3 2 8 7
3 2 8 9
3 4 8 6
3 4 8 7
3 4 8 9
3 6 8 9
3 7 8 9
4 4 6 6
4 4 6 7
4 4 7 6
4 4 7 7
4 4 8 6
4 4 8 7
