8 10
0111111110
0101111110
0111111110
0111111110
1111111000
1101111000
1111111000
1111111000
56
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 7
1 2 3 8
1 2 3 9
1 2 4 4
1 2 4 5
1 2 4 6
1 2 4 7
1 2 4 8
1 2 4 9
1 2 5 4
1 2 5 5
1 2 5 6
1 2 5 7
1 2 7 4
1 2 7 5
1 2 7 6
1 2 7 7
1 2 8 4
1 2 8 5
1 2 8 6
1 2 8 7
3 2 7 4
3 2 7 5
3 2 7 6
3 2 7 7
3 2 8 4
3 2 8 5
3 2 8 6
3 2 8 7
4 2 7 4
4 2 7 5
4 2 7 6
4 2 7 7
4 2 8 4
4 2 8 5
4 2 8 6
4 2 8 7
5 1 7 4
5 1 7 5
5 1 7 6
5 1 7 7
5 2 7 4
5 2 7 5
5 2 7 6
5 2 7 7
5 1 8 4
5 1 8 5
5 1 8 6
5 1 8 7
5 2 8 4
5 2 8 5
5 2 8 6
5 2 8 7
