9 10
0111111111
0101110111
1111111111
1101111111
1101111111
1111111111
1100001001
1100001001
1111111111
75
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 8
1 2 3 9
1 2 3 10
1 4 3 8
1 4 3 9
1 4 3 10
1 5 3 8
1 5 3 9
1 5 3 10
1 6 3 8
1 6 3 9
1 6 3 10
1 4 4 8
1 4 4 9
1 4 4 10
1 5 4 8
1 5 4 9
1 5 4 10
1 6 4 8
1 6 4 9
1 6 4 10
1 4 5 8
1 4 5 9
1 4 5 10
1 5 5 8
1 5 5 9
1 5 5 10
1 6 5 8
1 6 5 9
1 6 5 10
1 2 6 4
1 2 6 5
1 2 6 6
1 2 6 8
1 2 6 9
1 2 6 10
1 4 6 8
1 4 6 9
1 4 6 10
1 5 6 8
1 5 6 9
1 5 6 10
1 6 6 8
1 6 6 9
1 6 6 10
1 2 9 10
3 1 6 4
3 1 6 5
3 1 6 6
3 1 6 7
3 1 6 8
3 1 6 9
3 1 6 10
3 2 6 4
3 2 6 5
3 2 6 6
3 2 6 7
3 2 6 8
3 2 6 9
3 2 6 10
3 1 9 7
3 1 9 10
3 2 9 7
3 2 9 10
3 7 9 10
4 7 9 10
5 7 9 10
6 1 9 7
6 1 9 10
6 2 9 7
6 2 9 10
6 7 9 10
