9 9
011111111
010100111
111111111
111110111
111110111
111111111
111111111
111111111
000000000
75
1 2 3 4
1 2 3 7
1 2 3 8
1 2 3 9
1 4 3 7
1 4 3 8
1 4 3 9
1 2 4 4
1 2 5 4
1 2 6 4
1 2 6 7
1 2 6 8
1 2 6 9
1 4 6 7
1 4 6 8
1 4 6 9
1 2 7 4
1 2 7 7
1 2 7 8
1 2 7 9
1 4 7 7
1 4 7 8
1 4 7 9
1 2 8 4
1 2 8 7
1 2 8 8
1 2 8 9
1 4 8 7
1 4 8 8
1 4 8 9
3 1 6 7
3 1 6 8
3 1 6 9
3 2 6 7
3 2 6 8
3 2 6 9
3 3 6 7
3 3 6 8
3 3 6 9
3 4 6 7
3 4 6 8
3 4 6 9
3 5 6 7
3 5 6 8
3 5 6 9
3 1 7 7
3 1 7 8
3 1 7 9
3 2 7 7
3 2 7 8
3 2 7 9
3 3 7 7
3 3 7 8
3 3 7 9
3 4 7 7
3 4 7 8
3 4 7 9
3 5 7 7
3 5 7 8
3 5 7 9
3 1 8 7
3 1 8 8
3 1 8 9
3 2 8 7
3 2 8 8
3 2 8 9
3 3 8 7
3 3 8 8
3 3 8 9
3 4 8 7
3 4 8 8
3 4 8 9
3 5 8 7
3 5 8 8
3 5 8 9
