14 16
0011111111111100
0010001011110100
0010001011110100
0010001011110100
0111111111111100
0110001111110100
0111111111110100
0110000011111100
0110000001000100
0110000001000100
0111111111111100
0011111111111100
0000000001000100
0000000001111100
72
1 3 5 7
1 3 5 9
1 3 5 10
1 3 5 11
1 3 5 12
1 3 5 14
1 7 5 9
1 7 5 10
1 7 5 11
1 7 5 12
1 7 5 14
1 9 5 14
1 10 5 14
1 11 5 14
1 12 5 14
1 7 6 9
1 7 6 10
1 7 6 11
1 7 6 12
1 3 7 7
1 3 7 9
1 3 7 10
1 3 7 11
1 3 7 12
1 7 7 9
1 7 7 10
1 7 7 11
1 7 7 12
1 9 8 14
1 10 8 14
1 11 8 14
1 12 8 14
1 3 11 10
1 3 11 14
1 10 11 14
1 3 12 10
1 3 12 14
1 10 12 14
1 10 14 14
5 2 7 7
5 2 7 8
5 2 7 9
5 2 7 10
5 2 7 11
5 2 7 12
5 3 7 7
5 3 7 8
5 3 7 9
5 3 7 10
5 3 7 11
5 3 7 12
5 9 8 14
5 10 8 14
5 11 8 14
5 12 8 14
5 2 11 10
5 2 11 14
5 3 11 10
5 3 11 14
5 10 11 14
5 3 12 10
5 3 12 14
5 10 12 14
5 10 14 14
7 2 11 10
7 3 11 10
7 3 12 10
8 10 11 14
8 10 12 14
8 10 14 14
11 10 14 14
12 10 14 14
