14 11
01111111111
01011111111
01111111111
01010010001
01111111001
01111111101
01111111111
01110011111
01111111111
01111111110
01111111100
01111111100
01111111100
00000000000
214
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 7
1 2 3 8
1 2 3 9
1 2 3 10
1 2 3 11
1 2 5 4
1 2 5 7
1 4 5 7
1 2 6 4
1 2 6 7
1 4 6 7
1 2 7 4
1 2 7 7
1 2 7 11
1 4 7 7
1 4 7 11
1 7 7 11
1 2 8 4
1 7 8 11
1 2 9 4
1 2 9 7
1 2 9 11
1 4 9 7
1 4 9 11
1 7 9 11
1 2 10 4
1 2 10 7
1 4 10 7
1 2 11 4
1 2 11 7
1 4 11 7
1 2 12 4
1 2 12 7
1 4 12 7
1 2 13 4
1 2 13 7
1 4 13 7
2 4 5 7
2 4 6 7
2 4 7 7
2 4 7 11
2 7 7 11
2 7 8 11
2 4 9 7
2 4 9 11
2 7 9 11
2 4 10 7
2 4 11 7
2 4 12 7
2 4 13 7
3 2 5 4
3 2 5 7
3 4 5 7
3 2 6 4
3 2 6 7
3 4 6 7
3 2 7 4
3 2 7 7
3 2 7 11
3 4 7 7
3 4 7 11
3 7 7 11
3 2 8 4
3 7 8 11
3 2 9 4
3 2 9 7
3 2 9 11
3 4 9 7
3 4 9 11
3 7 9 11
3 2 10 4
3 2 10 7
3 4 10 7
3 2 11 4
3 2 11 7
3 4 11 7
3 2 12 4
3 2 12 7
3 4 12 7
3 2 13 4
3 2 13 7
3 4 13 7
5 2 9 7
5 2 9 8
5 3 9 7
5 3 9 8
5 4 9 7
5 4 9 8
5 2 10 7
5 2 10 8
5 3 10 7
5 3 10 8
5 4 10 7
5 4 10 8
5 2 11 7
5 2 11 8
5 3 11 7
5 3 11 8
5 4 11 7
5 4 11 8
5 2 12 7
5 2 12 8
5 3 12 7
5 3 12 8
5 4 12 7
5 4 12 8
5 2 13 7
5 2 13 8
5 3 13 7
5 3 13 8
5 4 13 7
5 4 13 8
6 2 9 7
6 2 9 8
6 2 9 9
6 3 9 7
6 3 9 8
6 3 9 9
6 4 9 7
6 4 9 8
6 4 9 9
6 2 10 7
6 2 10 8
6 2 10 9
6 3 10 7
6 3 10 8
6 3 10 9
6 4 10 7
6 4 10 8
6 4 10 9
6 2 11 7
6 2 11 8
6 2 11 9
6 3 11 7
6 3 11 8
6 3 11 9
6 4 11 7
6 4 11 8
6 4 11 9
6 2 12 7
6 2 12 8
6 2 12 9
6 3 12 7
6 3 12 8
6 3 12 9
6 4 12 7
6 4 12 8
6 4 12 9
6 2 13 7
6 2 13 8
6 2 13 9
6 3 13 7
6 3 13 8
6 3 13 9
6 4 13 7
6 4 13 8
6 4 13 9
7 2 9 7
7 2 9 8
7 2 9 9
7 2 9 10
7 2 9 11
7 3 9 7
7 3 9 8
7 3 9 9
7 3 9 10
7 3 9 11
7 4 9 7
7 4 9 8
7 4 9 9
7 4 9 10
7 4 9 11
7 2 10 7
7 2 10 8
7 2 10 9
7 2 10 10
7 3 10 7
7 3 10 8
7 3 10 9
7 3 10 10
7 4 10 7
7 4 10 8
7 4 10 9
7 4 10 10
7 2 11 7
7 2 11 8
7 2 11 9
7 3 11 7
7 3 11 8
7 3 11 9
7 4 11 7
7 4 11 8
7 4 11 9
7 2 12 7
7 2 12 8
7 2 12 9
7 3 12 7
7 3 12 8
7 3 12 9
7 4 12 7
7 4 12 8
7 4 12 9
7 2 13 7
7 2 13 8
7 2 13 9
7 3 13 7
7 3 13 8
7 3 13 9
7 4 13 7
7 4 13 8
7 4 13 9
