10 16
0111111111111110
0101111111111110
1111111010011110
1101111111111111
1111111111111111
1111111111111101
1111111111111111
1111111111111111
1111111111111100
0111111111111100
433
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 7
1 4 4 9
1 4 4 12
1 4 4 13
1 4 4 14
1 4 4 15
1 5 4 9
1 5 4 12
1 5 4 13
1 5 4 14
1 5 4 15
1 6 4 9
1 6 4 12
1 6 4 13
1 6 4 14
1 6 4 15
1 7 4 9
1 7 4 12
1 7 4 13
1 7 4 14
1 7 4 15
1 9 4 12
1 9 4 13
1 9 4 14
1 9 4 15
1 2 5 4
1 2 5 5
1 2 5 6
1 2 5 7
1 2 5 9
1 2 5 12
1 2 5 13
1 2 5 14
1 2 5 15
1 4 5 9
1 4 5 12
1 4 5 13
1 4 5 14
1 4 5 15
1 5 5 9
1 5 5 12
1 5 5 13
1 5 5 14
1 5 5 15
1 6 5 9
1 6 5 12
1 6 5 13
1 6 5 14
1 6 5 15
1 7 5 9
1 7 5 12
1 7 5 13
1 7 5 14
1 7 5 15
1 9 5 12
1 9 5 13
1 9 5 14
1 9 5 15
1 2 6 4
1 2 6 5
1 2 6 6
1 2 6 7
1 2 6 9
1 2 6 12
1 2 6 13
1 2 6 14
1 4 6 9
1 4 6 12
1 4 6 13
1 4 6 14
1 5 6 9
1 5 6 12
1 5 6 13
1 5 6 14
1 6 6 9
1 6 6 12
1 6 6 13
1 6 6 14
1 7 6 9
1 7 6 12
1 7 6 13
1 7 6 14
1 9 6 12
1 9 6 13
1 9 6 14
1 2 7 4
1 2 7 5
1 2 7 6
1 2 7 7
1 2 7 9
1 2 7 12
1 2 7 13
1 2 7 14
1 4 7 9
1 4 7 12
1 4 7 13
1 4 7 14
1 5 7 9
1 5 7 12
1 5 7 13
1 5 7 14
1 6 7 9
1 6 7 12
1 6 7 13
1 6 7 14
1 7 7 9
1 7 7 12
1 7 7 13
1 7 7 14
1 9 7 12
1 9 7 13
1 9 7 14
1 2 8 4
1 2 8 5
1 2 8 6
1 2 8 7
1 2 8 9
1 2 8 12
1 2 8 13
1 2 8 14
1 4 8 9
1 4 8 12
1 4 8 13
1 4 8 14
1 5 8 9
1 5 8 12
1 5 8 13
1 5 8 14
1 6 8 9
1 6 8 12
1 6 8 13
1 6 8 14
1 7 8 9
1 7 8 12
1 7 8 13
1 7 8 14
1 9 8 12
1 9 8 13
1 9 8 14
1 2 9 4
1 2 9 5
1 2 9 6
1 2 9 7
1 2 9 9
1 2 9 12
1 2 9 13
1 2 9 14
1 4 9 9
1 4 9 12
1 4 9 13
1 4 9 14
1 5 9 9
1 5 9 12
1 5 9 13
1 5 9 14
1 6 9 9
1 6 9 12
1 6 9 13
1 6 9 14
1 7 9 9
1 7 9 12
1 7 9 13
1 7 9 14
1 9 9 12
1 9 9 13
1 9 9 14
1 2 10 4
1 2 10 5
1 2 10 6
1 2 10 7
1 2 10 9
1 2 10 12
1 2 10 13
1 2 10 14
1 4 10 9
1 4 10 12
1 4 10 13
1 4 10 14
1 5 10 9
1 5 10 12
1 5 10 13
1 5 10 14
1 6 10 9
1 6 10 12
1 6 10 13
1 6 10 14
1 7 10 9
1 7 10 12
1 7 10 13
1 7 10 14
1 9 10 12
1 9 10 13
1 9 10 14
2 4 4 9
2 4 4 12
2 4 4 13
2 4 4 14
2 4 4 15
2 5 4 9
2 5 4 12
2 5 4 13
2 5 4 14
2 5 4 15
2 6 4 9
2 6 4 12
2 6 4 13
2 6 4 14
2 6 4 15
2 7 4 9
2 7 4 12
2 7 4 13
2 7 4 14
2 7 4 15
2 9 4 12
2 9 4 13
2 9 4 14
2 9 4 15
2 4 5 9
2 4 5 12
2 4 5 13
2 4 5 14
2 4 5 15
2 5 5 9
2 5 5 12
2 5 5 13
2 5 5 14
2 5 5 15
2 6 5 9
2 6 5 12
2 6 5 13
2 6 5 14
2 6 5 15
2 7 5 9
2 7 5 12
2 7 5 13
2 7 5 14
2 7 5 15
2 9 5 12
2 9 5 13
2 9 5 14
2 9 5 15
2 4 6 9
2 4 6 12
2 4 6 13
2 4 6 14
2 5 6 9
2 5 6 12
2 5 6 13
2 5 6 14
2 6 6 9
2 6 6 12
2 6 6 13
2 6 6 14
2 7 6 9
2 7 6 12
2 7 6 13
2 7 6 14
2 9 6 12
2 9 6 13
2 9 6 14
2 4 7 9
2 4 7 12
2 4 7 13
2 4 7 14
2 5 7 9
2 5 7 12
2 5 7 13
2 5 7 14
2 6 7 9
2 6 7 12
2 6 7 13
2 6 7 14
2 7 7 9
2 7 7 12
2 7 7 13
2 7 7 14
2 9 7 12
2 9 7 13
2 9 7 14
2 4 8 9
2 4 8 12
2 4 8 13
2 4 8 14
2 5 8 9
2 5 8 12
2 5 8 13
2 5 8 14
2 6 8 9
2 6 8 12
2 6 8 13
2 6 8 14
2 7 8 9
2 7 8 12
2 7 8 13
2 7 8 14
2 9 8 12
2 9 8 13
2 9 8 14
2 4 9 9
2 4 9 12
2 4 9 13
2 4 9 14
2 5 9 9
2 5 9 12
2 5 9 13
2 5 9 14
2 6 9 9
2 6 9 12
2 6 9 13
2 6 9 14
2 7 9 9
2 7 9 12
2 7 9 13
2 7 9 14
2 9 9 12
2 9 9 13
2 9 9 14
2 4 10 9
2 4 10 12
2 4 10 13
2 4 10 14
2 5 10 9
2 5 10 12
2 5 10 13
2 5 10 14
2 6 10 9
2 6 10 12
2 6 10 13
2 6 10 14
2 7 10 9
2 7 10 12
2 7 10 13
2 7 10 14
2 9 10 12
2 9 10 13
2 9 10 14
3 1 5 4
3 1 5 5
3 1 5 6
3 1 5 7
3 2 5 4
3 2 5 5
3 2 5 6
3 2 5 7
3 1 6 4
3 1 6 5
3 1 6 6
3 1 6 7
3 2 6 4
3 2 6 5
3 2 6 6
3 2 6 7
3 1 7 4
3 1 7 5
3 1 7 6
3 1 7 7
3 2 7 4
3 2 7 5
3 2 7 6
3 2 7 7
3 1 8 4
3 1 8 5
3 1 8 6
3 1 8 7
3 2 8 4
3 2 8 5
3 2 8 6
3 2 8 7
3 1 9 4
3 1 9 5
3 1 9 6
3 1 9 7
3 2 9 4
3 2 9 5
3 2 9 6
3 2 9 7
3 2 10 4
3 2 10 5
3 2 10 6
3 2 10 7
