24 18
011111111111110000
010111111111111110
011111111111111111
011111111111111111
011111111111110111
011111111111111111
011111111111111111
011111111111111111
011111111111111111
011111111111111111
011111111111111111
011111111111111111
111111111111111111
111111111111111111
111111111111111111
111111111111111111
111111111111111111
111111111111111111
111111111111111111
111111111111110110
111111111111111110
001111111111111110
001111111111110110
001111111111111110
2921
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 7
1 2 3 8
1 2 3 9
1 2 3 10
1 2 3 11
1 2 3 12
1 2 3 13
1 2 3 14
1 2 4 4
1 2 4 5
1 2 4 6
1 2 4 7
1 2 4 8
1 2 4 9
1 2 4 10
1 2 4 11
1 2 4 12
1 2 4 13
1 2 4 14
1 2 5 4
1 2 5 5
1 2 5 6
1 2 5 7
1 2 5 8
1 2 5 9
1 2 5 10
1 2 5 11
1 2 5 12
1 2 5 13
1 2 5 14
1 2 6 4
1 2 6 5
1 2 6 6
1 2 6 7
1 2 6 8
1 2 6 9
1 2 6 10
1 2 6 11
1 2 6 12
1 2 6 13
1 2 6 14
1 2 7 4
1 2 7 5
1 2 7 6
1 2 7 7
1 2 7 8
1 2 7 9
1 2 7 10
1 2 7 11
1 2 7 12
1 2 7 13
1 2 7 14
1 2 8 4
1 2 8 5
1 2 8 6
1 2 8 7
1 2 8 8
1 2 8 9
1 2 8 10
1 2 8 11
1 2 8 12
1 2 8 13
1 2 8 14
1 2 9 4
1 2 9 5
1 2 9 6
1 2 9 7
1 2 9 8
1 2 9 9
1 2 9 10
1 2 9 11
1 2 9 12
1 2 9 13
1 2 9 14
1 2 10 4
1 2 10 5
1 2 10 6
1 2 10 7
1 2 10 8
1 2 10 9
1 2 10 10
1 2 10 11
1 2 10 12
1 2 10 13
1 2 10 14
1 2 11 4
1 2 11 5
1 2 11 6
1 2 11 7
1 2 11 8
1 2 11 9
1 2 11 10
1 2 11 11
1 2 11 12
1 2 11 13
1 2 11 14
1 2 12 4
1 2 12 5
1 2 12 6
1 2 12 7
1 2 12 8
1 2 12 9
1 2 12 10
1 2 12 11
1 2 12 12
1 2 12 13
1 2 12 14
1 2 13 4
1 2 13 5
1 2 13 6
1 2 13 7
1 2 13 8
1 2 13 9
1 2 13 10
1 2 13 11
1 2 13 12
1 2 13 13
1 2 13 14
1 2 14 4
1 2 14 5
1 2 14 6
1 2 14 7
1 2 14 8
1 2 14 9
1 2 14 10
1 2 14 11
1 2 14 12
1 2 14 13
1 2 14 14
1 2 15 4
1 2 15 5
1 2 15 6
1 2 15 7
1 2 15 8
1 2 15 9
1 2 15 10
1 2 15 11
1 2 15 12
1 2 15 13
1 2 15 14
1 2 16 4
1 2 16 5
1 2 16 6
1 2 16 7
1 2 16 8
1 2 16 9
1 2 16 10
1 2 16 11
1 2 16 12
1 2 16 13
1 2 16 14
1 2 17 4
1 2 17 5
1 2 17 6
1 2 17 7
1 2 17 8
1 2 17 9
1 2 17 10
1 2 17 11
1 2 17 12
1 2 17 13
1 2 17 14
1 2 18 4
1 2 18 5
1 2 18 6
1 2 18 7
1 2 18 8
1 2 18 9
1 2 18 10
1 2 18 11
1 2 18 12
1 2 18 13
1 2 18 14
1 2 19 4
1 2 19 5
1 2 19 6
1 2 19 7
1 2 19 8
1 2 19 9
1 2 19 10
1 2 19 11
1 2 19 12
1 2 19 13
1 2 19 14
1 2 20 4
1 2 20 5
1 2 20 6
1 2 20 7
1 2 20 8
1 2 20 9
1 2 20 10
1 2 20 11
1 2 20 12
1 2 20 13
1 2 20 14
1 2 21 4
1 2 21 5
1 2 21 6
1 2 21 7
1 2 21 8
1 2 21 9
1 2 21 10
1 2 21 11
1 2 21 12
1 2 21 13
1 2 21 14
2 4 6 16
2 4 6 17
2 5 6 16
2 5 6 17
2 6 6 16
2 6 6 17
2 7 6 16
2 7 6 17
2 8 6 16
2 8 6 17
2 9 6 16
2 9 6 17
2 10 6 16
2 10 6 17
2 11 6 16
2 11 6 17
2 12 6 16
2 12 6 17
2 13 6 16
2 13 6 17
2 14 6 16
2 14 6 17
2 4 7 16
2 4 7 17
2 5 7 16
2 5 7 17
2 6 7 16
2 6 7 17
2 7 7 16
2 7 7 17
2 8 7 16
2 8 7 17
2 9 7 16
2 9 7 17
2 10 7 16
2 10 7 17
2 11 7 16
2 11 7 17
2 12 7 16
2 12 7 17
2 13 7 16
2 13 7 17
2 14 7 16
2 14 7 17
2 4 8 16
2 4 8 17
2 5 8 16
2 5 8 17
2 6 8 16
2 6 8 17
2 7 8 16
2 7 8 17
2 8 8 16
2 8 8 17
2 9 8 16
2 9 8 17
2 10 8 16
2 10 8 17
2 11 8 16
2 11 8 17
2 12 8 16
2 12 8 17
2 13 8 16
2 13 8 17
2 14 8 16
2 14 8 17
2 4 9 16
2 4 9 17
2 5 9 16
2 5 9 17
2 6 9 16
2 6 9 17
2 7 9 16
2 7 9 17
2 8 9 16
2 8 9 17
2 9 9 16
2 9 9 17
2 10 9 16
2 10 9 17
2 11 9 16
2 11 9 17
2 12 9 16
2 12 9 17
2 13 9 16
2 13 9 17
2 14 9 16
2 14 9 17
2 4 10 16
2 4 10 17
2 5 10 16
2 5 10 17
2 6 10 16
2 6 10 17
2 7 10 16
2 7 10 17
2 8 10 16
2 8 10 17
2 9 10 16
2 9 10 17
2 10 10 16
2 10 10 17
2 11 10 16
2 11 10 17
2 12 10 16
2 12 10 17
2 13 10 16
2 13 10 17
2 14 10 16
2 14 10 17
2 4 11 16
2 4 11 17
2 5 11 16
2 5 11 17
2 6 11 16
2 6 11 17
2 7 11 16
2 7 11 17
2 8 11 16
2 8 11 17
2 9 11 16
2 9 11 17
2 10 11 16
2 10 11 17
2 11 11 16
2 11 11 17
2 12 11 16
2 12 11 17
2 13 11 16
2 13 11 17
2 14 11 16
2 14 11 17
2 4 12 16
2 4 12 17
2 5 12 16
2 5 12 17
2 6 12 16
2 6 12 17
2 7 12 16
2 7 12 17
2 8 12 16
2 8 12 17
2 9 12 16
2 9 12 17
2 10 12 16
2 10 12 17
2 11 12 16
2 11 12 17
2 12 12 16
2 12 12 17
2 13 12 16
2 13 12 17
2 14 12 16
2 14 12 17
2 4 13 16
2 4 13 17
2 5 13 16
2 5 13 17
2 6 13 16
2 6 13 17
2 7 13 16
2 7 13 17
