10 11
01111100000
01011111100
11111111111
11111111101
11111100101
11110111111
11111111111
10110111111
11110100000
00011100000
70
1 2 3 4
1 2 3 5
1 2 3 6
1 2 4 4
1 2 4 5
1 2 4 6
1 2 5 4
1 2 5 5
1 2 5 6
1 2 6 4
1 2 7 4
1 2 7 6
1 4 7 6
1 4 10 6
2 6 6 9
2 4 7 6
2 4 7 9
2 6 7 9
2 6 8 9
2 4 10 6
3 6 6 9
3 6 6 11
3 9 6 11
3 1 7 6
3 1 7 9
3 1 7 11
3 2 7 6
3 2 7 9
3 2 7 11
3 3 7 6
3 3 7 9
3 3 7 11
3 4 7 6
3 4 7 9
3 4 7 11
3 6 7 9
3 6 7 11
3 9 7 11
3 6 8 9
3 6 8 11
3 9 8 11
3 1 9 3
3 1 9 4
3 4 10 6
4 6 6 9
4 1 7 6
4 1 7 9
4 2 7 6
4 2 7 9
4 3 7 6
4 3 7 9
4 4 7 6
4 4 7 9
4 6 7 9
4 6 8 9
4 1 9 3
4 1 9 4
4 4 10 6
5 1 7 6
5 2 7 6
5 3 7 6
5 4 7 6
5 1 9 3
5 1 9 4
5 4 10 6
6 1 9 3
6 1 9 4
7 1 9 3
7 1 9 4
7 4 10 6
