15 17
01111111111000000
01011111111100000
11111001111100000
11011001011101110
11111111111101010
10011001110101010
10011111111101110
10011111111111000
10011000000001000
10011000000001000
10011000000001000
11111000000001000
00010000000001000
00010000000001000
00011111111111000
100
1 2 3 4
1 2 3 5
1 2 5 4
1 2 5 5
1 2 5 8
1 2 5 10
1 2 5 11
1 4 5 8
1 4 5 10
1 4 5 11
1 5 5 8
1 5 5 10
1 5 5 11
1 8 5 10
1 8 5 11
1 8 6 10
1 4 7 8
1 4 7 10
1 5 7 8
1 5 7 10
1 8 7 10
1 4 8 8
1 4 8 10
1 5 8 8
1 5 8 10
1 8 8 10
2 4 5 8
2 4 5 10
2 4 5 11
2 4 5 12
2 5 5 8
2 5 5 10
2 5 5 11
2 5 5 12
2 8 5 10
2 8 5 11
2 8 5 12
2 8 6 10
2 4 7 8
2 4 7 10
2 4 7 12
2 5 7 8
2 5 7 10
2 5 7 12
2 8 7 10
2 8 7 12
2 10 7 12
2 4 8 8
2 4 8 10
2 4 8 12
2 5 8 8
2 5 8 10
2 5 8 12
2 8 8 10
2 8 8 12
2 10 8 12
3 1 5 4
3 1 5 5
3 2 5 4
3 2 5 5
3 8 5 10
3 8 5 11
3 8 5 12
3 8 6 10
3 8 7 10
3 8 7 12
3 10 7 12
3 8 8 10
3 8 8 12
3 10 8 12
3 1 12 4
3 1 12 5
4 10 7 12
4 14 7 16
4 10 8 12
5 4 7 8
5 4 7 9
5 4 7 10
5 4 7 12
5 5 7 8
5 5 7 9
5 5 7 10
5 5 7 12
5 8 7 12
5 9 7 12
5 10 7 12
5 4 8 8
5 4 8 9
5 4 8 10
5 4 8 12
5 5 8 8
5 5 8 9
5 5 8 10
5 5 8 12
5 8 8 12
5 9 8 12
5 10 8 12
5 1 12 4
5 1 12 5
8 4 15 14
