17 17
00111110000000000
00100011111111100
00111010000000100
00101010000000100
00111111111111111
00111010000001111
00111111111111111
00110010010001111
00110010010001111
00110010010001111
00111111111111111
00111111111001010
00100000011001010
00111111111111010
00101111111000010
00101111111111110
00111111111000000
97
1 3 5 7
1 3 7 7
1 3 11 7
1 3 12 7
2 7 5 15
2 7 7 15
2 7 11 15
3 3 5 5
3 3 6 5
3 3 7 5
5 3 7 7
5 3 7 14
5 3 7 15
5 3 7 16
5 3 7 17
5 4 7 7
5 4 7 14
5 4 7 15
5 4 7 16
5 4 7 17
5 5 7 7
5 5 7 14
5 5 7 15
5 5 7 16
5 5 7 17
5 7 7 14
5 7 7 15
5 7 7 16
5 7 7 17
5 3 11 7
5 3 11 14
5 3 11 15
5 3 11 16
5 3 11 17
5 4 11 7
5 4 11 14
5 4 11 15
5 4 11 16
5 4 11 17
5 7 11 14
5 7 11 15
5 7 11 16
5 7 11 17
5 3 12 7
5 4 12 7
5 3 14 14
7 3 11 7
7 3 11 10
7 3 11 14
7 3 11 15
7 3 11 16
7 3 11 17
7 4 11 7
7 4 11 10
7 4 11 14
7 4 11 15
7 4 11 16
7 4 11 17
7 7 11 10
7 7 11 14
7 7 11 15
7 7 11 16
7 7 11 17
7 10 11 14
7 10 11 15
7 10 11 16
7 10 11 17
7 3 12 7
7 3 12 10
7 4 12 7
7 4 12 10
7 7 12 10
7 3 14 10
7 3 14 14
7 10 14 14
7 10 16 16
7 3 17 10
11 3 14 10
11 3 14 11
11 3 14 14
11 10 14 14
11 11 14 14
11 10 16 16
11 11 16 16
11 3 17 10
11 3 17 11
12 3 14 10
12 3 14 11
12 3 17 10
12 3 17 11
14 3 17 5
14 3 17 6
14 3 17 7
14 3 17 8
14 3 17 9
14 3 17 10
14 3 17 11
