19 16
0111000000000000
0101000000000000
0111000000000000
0000000000000000
0000000000000000
0001111000000000
0001001000000000
0001001111111100
0001001000000100
1111111111111100
1001001000001100
1001001000001100
1111111111111111
0001001111111101
0001001000100001
0001001000100001
0001001000100001
0001111000100001
0000000000111111
21
1 2 3 4
6 4 10 7
6 4 13 7
6 4 18 7
8 7 10 14
8 7 13 14
8 7 14 14
10 1 13 4
10 1 13 7
10 1 13 13
10 1 13 14
10 4 13 7
10 4 13 13
10 4 13 14
10 7 13 13
10 7 13 14
10 7 14 13
10 7 14 14
10 4 18 7
13 4 18 7
13 11 19 16
