11 14
01110000111110
01010000101110
01111111111010
01011111111010
01111111111010
01111111111010
00000111111110
00000100111110
00000111111110
00000000110010
00000000111110
59
1 2 3 4
1 9 3 11
1 9 4 11
1 2 5 4
1 9 5 11
1 2 6 4
1 9 6 11
1 9 7 11
1 9 7 13
1 11 7 13
1 9 8 11
1 9 8 13
1 11 8 13
1 9 9 11
1 9 9 13
1 11 9 13
1 9 11 13
2 11 7 13
2 11 8 13
2 11 9 13
3 2 5 4
3 2 5 5
3 2 5 6
3 2 5 7
3 2 5 8
3 2 5 9
3 2 5 10
3 2 5 11
3 2 6 4
3 2 6 5
3 2 6 6
3 2 6 7
3 2 6 8
3 2 6 9
3 2 6 10
3 2 6 11
3 6 9 9
3 6 9 10
3 6 9 11
4 6 9 9
4 6 9 10
4 6 9 11
5 6 9 9
5 6 9 10
5 6 9 11
6 6 9 9
6 6 9 10
6 6 9 11
7 6 9 9
7 6 9 10
7 6 9 11
7 6 9 12
7 6 9 13
7 9 11 13
7 10 11 13
8 9 11 13
8 10 11 13
9 9 11 13
9 10 11 13
