15 10
0111110000
0101010000
1111111100
1101010100
1111111100
0101010100
0111110100
0111010100
0111111100
0111010000
0111010000
0111110000
0111110000
0111110000
0000000000
96
1 2 3 4
1 2 3 6
1 4 3 6
1 2 5 4
1 2 5 6
1 4 5 6
1 2 7 4
1 2 7 6
1 4 7 6
1 2 8 4
1 2 9 4
1 2 9 6
1 4 9 6
1 2 10 4
1 2 11 4
1 2 12 4
1 2 12 6
1 4 12 6
1 2 13 4
1 2 13 6
1 4 13 6
1 2 14 4
1 2 14 6
1 4 14 6
3 1 5 4
3 1 5 6
3 1 5 8
3 2 5 4
3 2 5 6
3 2 5 8
3 4 5 6
3 4 5 8
3 6 5 8
3 2 7 4
3 2 7 6
3 4 7 6
3 2 8 4
3 2 9 4
3 2 9 6
3 2 9 8
3 4 9 6
3 4 9 8
3 6 9 8
3 2 10 4
3 2 11 4
3 2 12 4
3 2 12 6
3 4 12 6
3 2 13 4
3 2 13 6
3 4 13 6
3 2 14 4
3 2 14 6
3 4 14 6
5 2 7 4
5 2 7 6
5 4 7 6
5 2 8 4
5 2 9 4
5 2 9 6
5 2 9 8
5 4 9 6
5 4 9 8
5 6 9 8
5 2 10 4
5 2 11 4
5 2 12 4
5 2 12 6
5 4 12 6
5 2 13 4
5 2 13 6
5 4 13 6
5 2 14 4
5 2 14 6
5 4 14 6
7 2 9 6
7 3 9 6
7 4 9 6
7 2 12 6
7 3 12 6
7 4 12 6
7 2 13 6
7 3 13 6
7 4 13 6
7 2 14 6
7 3 14 6
7 4 14 6
9 2 12 6
9 3 12 6
9 4 12 6
9 2 13 6
9 3 13 6
9 4 13 6
9 2 14 6
9 3 14 6
9 4 14 6
