15 15
001111111111100
011100111111110
011100100000110
011100111000110
011111111111111
010110111000011
010110111000011
011111111000011
011111111000011
011111111111111
011111101000011
011111101000011
011111111111111
011101001000000
011111111000000
186
1 3 5 7
1 3 5 13
1 4 5 7
1 4 5 13
1 7 5 13
1 4 8 7
1 4 9 7
1 4 10 7
1 4 11 7
1 4 12 7
1 4 13 7
2 7 5 13
2 7 5 14
2 2 8 4
2 2 9 4
2 2 10 4
2 7 10 14
2 2 11 4
2 2 12 4
2 2 13 4
2 7 13 14
2 2 14 4
2 2 15 4
3 2 8 4
3 2 9 4
3 2 10 4
3 2 11 4
3 2 12 4
3 2 13 4
3 2 14 4
3 2 15 4
4 2 8 4
4 2 9 4
4 2 10 4
4 2 11 4
4 2 12 4
4 2 13 4
4 7 13 9
4 2 14 4
4 2 15 4
5 2 8 4
5 2 8 5
5 2 8 7
5 2 8 8
5 2 8 9
5 4 8 7
5 4 8 8
5 4 8 9
5 5 8 7
5 5 8 8
5 5 8 9
5 2 9 4
5 2 9 5
5 2 9 7
5 2 9 8
5 2 9 9
5 4 9 7
5 4 9 8
5 4 9 9
5 5 9 7
5 5 9 8
5 5 9 9
5 2 10 4
5 2 10 5
5 2 10 7
5 2 10 8
5 2 10 9
5 2 10 14
5 2 10 15
5 4 10 7
5 4 10 8
5 4 10 9
5 4 10 14
5 4 10 15
5 5 10 7
5 5 10 8
5 5 10 9
5 5 10 14
5 5 10 15
5 7 10 14
5 7 10 15
5 8 10 14
5 8 10 15
5 9 10 14
5 9 10 15
5 2 11 4
5 2 11 5
5 2 11 7
5 4 11 7
5 5 11 7
5 2 12 4
5 2 12 5
5 2 12 7
5 4 12 7
5 5 12 7
5 2 13 4
5 2 13 5
5 2 13 7
5 2 13 9
5 2 13 14
5 2 13 15
5 4 13 7
5 4 13 9
5 4 13 14
5 4 13 15
5 5 13 7
5 5 13 9
5 5 13 14
5 5 13 15
5 7 13 9
5 7 13 14
5 7 13 15
5 9 13 14
5 9 13 15
5 2 14 4
5 2 15 4
5 2 15 9
5 4 15 9
6 7 13 9
7 7 13 9
8 2 13 9
8 3 13 9
8 4 13 9
8 5 13 9
8 6 13 9
8 7 13 9
8 2 15 6
8 2 15 9
8 3 15 6
8 3 15 9
8 4 15 6
8 4 15 9
8 6 15 9
9 2 13 9
9 3 13 9
9 4 13 9
9 5 13 9
9 6 13 9
9 7 13 9
9 2 15 6
9 2 15 9
9 3 15 6
9 3 15 9
9 4 15 6
9 4 15 9
9 6 15 9
10 2 13 9
10 2 13 14
10 2 13 15
10 3 13 9
10 3 13 14
10 3 13 15
10 4 13 9
10 4 13 14
10 4 13 15
10 5 13 9
10 5 13 14
10 5 13 15
10 6 13 9
10 6 13 14
10 6 13 15
10 7 13 9
10 7 13 14
10 7 13 15
10 9 13 14
10 9 13 15
10 2 15 6
10 2 15 9
10 3 15 6
10 3 15 9
10 4 15 6
10 4 15 9
10 6 15 9
11 2 15 6
11 3 15 6
11 4 15 6
12 2 15 6
12 3 15 6
12 4 15 6
13 2 15 6
13 2 15 9
13 3 15 6
13 3 15 9
13 4 15 6
13 4 15 9
13 6 15 9
