16 15
011100000000000
010100000000000
011111110000000
111111111111111
111100111000001
111111111000001
011100111000001
011100111000001
011100111000001
011111111000001
011100001000001
000000001000001
000000001000001
000000001000001
000000001000001
000000001111111
52
1 2 3 4
1 2 4 4
1 2 5 4
1 2 6 4
1 2 7 4
1 2 8 4
1 2 9 4
1 2 10 4
1 2 11 4
3 2 6 7
3 2 6 8
3 3 6 7
3 3 6 8
3 4 6 7
3 4 6 8
3 2 10 7
3 2 10 8
3 3 10 7
3 3 10 8
3 4 10 7
3 4 10 8
4 1 6 7
4 1 6 8
4 1 6 9
4 2 6 7
4 2 6 8
4 2 6 9
4 3 6 7
4 3 6 8
4 3 6 9
4 4 6 7
4 4 6 8
4 4 6 9
4 2 10 7
4 2 10 8
4 2 10 9
4 3 10 7
4 3 10 8
4 3 10 9
4 4 10 7
4 4 10 8
4 4 10 9
4 9 16 15
6 2 10 7
6 2 10 8
6 2 10 9
6 3 10 7
6 3 10 8
6 3 10 9
6 4 10 7
6 4 10 8
6 4 10 9
