10 10
0111111000
0101111111
0111111101
0111111111
0111011111
0111111111
0111111110
0101111110
0111111110
0000000000
131
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 7
1 2 4 4
1 2 4 5
1 2 4 6
1 2 4 7
1 2 5 4
1 2 6 4
1 2 6 6
1 2 6 7
1 4 6 6
1 4 6 7
1 2 7 4
1 2 7 6
1 2 7 7
1 4 7 6
1 4 7 7
1 4 8 6
1 4 8 7
1 2 9 4
1 2 9 6
1 2 9 7
1 4 9 6
1 4 9 7
2 4 4 10
2 5 4 10
2 6 4 10
2 7 4 10
2 8 4 10
2 6 5 10
2 7 5 10
2 8 5 10
2 4 6 6
2 4 6 7
2 4 6 8
2 4 6 10
2 6 6 10
2 7 6 10
2 8 6 10
2 4 7 6
2 4 7 7
2 4 7 8
2 4 8 6
2 4 8 7
2 4 8 8
2 4 9 6
2 4 9 7
2 4 9 8
3 2 6 6
3 2 6 7
3 2 6 8
3 3 6 6
3 3 6 7
3 3 6 8
3 4 6 6
3 4 6 7
3 4 6 8
3 2 7 6
3 2 7 7
3 2 7 8
3 3 7 6
3 3 7 7
3 3 7 8
3 4 7 6
3 4 7 7
3 4 7 8
3 4 8 6
3 4 8 7
3 4 8 8
3 2 9 4
3 2 9 6
3 2 9 7
3 2 9 8
3 4 9 6
3 4 9 7
3 4 9 8
4 2 6 6
4 2 6 7
4 2 6 8
4 2 6 9
4 2 6 10
4 3 6 6
4 3 6 7
4 3 6 8
4 3 6 9
4 3 6 10
4 4 6 6
4 4 6 7
4 4 6 8
4 4 6 9
4 4 6 10
4 2 7 6
4 2 7 7
4 2 7 8
4 2 7 9
4 3 7 6
4 3 7 7
4 3 7 8
4 3 7 9
4 4 7 6
4 4 7 7
4 4 7 8
4 4 7 9
4 4 8 6
4 4 8 7
4 4 8 8
4 4 8 9
4 2 9 4
4 2 9 6
4 2 9 7
4 2 9 8
4 2 9 9
4 4 9 6
4 4 9 7
4 4 9 8
4 4 9 9
5 2 9 4
6 2 9 4
6 2 9 5
6 2 9 6
6 2 9 7
6 2 9 8
6 2 9 9
7 2 9 4
7 2 9 5
7 2 9 6
7 2 9 7
7 2 9 8
7 2 9 9
