11 25
0111111111111111111111111
0101001101111111111111101
0111111111111111111111111
0100010111111111111111111
1111111111111111111111101
1111111111111111111111111
1111111111111111111111111
1000011111111111111110111
1000000111111111111111100
1000000001111111111010000
1111111111111111111110000
653
1 2 3 4
1 2 3 7
1 2 3 8
1 2 3 10
1 2 3 11
1 2 3 12
1 2 3 13
1 2 3 14
1 2 3 15
1 2 3 16
1 2 3 17
1 2 3 18
1 2 3 19
1 2 3 20
1 2 3 21
1 2 3 22
1 2 3 23
1 2 3 25
1 4 3 7
1 4 3 8
1 4 3 10
1 4 3 11
1 4 3 12
1 4 3 13
1 4 3 14
1 4 3 15
1 4 3 16
1 4 3 17
1 4 3 18
1 4 3 19
1 4 3 20
1 4 3 21
1 4 3 22
1 4 3 23
1 4 3 25
1 7 3 10
1 7 3 11
1 7 3 12
1 7 3 13
1 7 3 14
1 7 3 15
1 7 3 16
1 7 3 17
1 7 3 18
1 7 3 19
1 7 3 20
1 7 3 21
1 7 3 22
1 7 3 23
1 7 3 25
1 8 3 10
1 8 3 11
1 8 3 12
1 8 3 13
1 8 3 14
1 8 3 15
1 8 3 16
1 8 3 17
1 8 3 18
1 8 3 19
1 8 3 20
1 8 3 21
1 8 3 22
1 8 3 23
1 8 3 25
1 10 3 25
1 11 3 25
1 12 3 25
1 13 3 25
1 14 3 25
1 15 3 25
1 16 3 25
1 17 3 25
1 18 3 25
1 19 3 25
1 20 3 25
1 21 3 25
1 22 3 25
1 23 3 25
1 8 4 10
1 8 4 11
1 8 4 12
1 8 4 13
1 8 4 14
1 8 4 15
1 8 4 16
1 8 4 17
1 8 4 18
1 8 4 19
1 8 4 20
1 8 4 21
1 8 4 22
1 8 4 23
1 8 4 25
1 10 4 25
1 11 4 25
1 12 4 25
1 13 4 25
1 14 4 25
1 15 4 25
1 16 4 25
1 17 4 25
1 18 4 25
1 19 4 25
1 20 4 25
1 21 4 25
1 22 4 25
1 23 4 25
1 2 5 8
1 2 5 10
1 2 5 11
1 2 5 12
1 2 5 13
1 2 5 14
1 2 5 15
1 2 5 16
1 2 5 17
1 2 5 18
1 2 5 19
1 2 5 20
1 2 5 21
1 2 5 22
1 2 5 23
1 8 5 10
1 8 5 11
1 8 5 12
1 8 5 13
1 8 5 14
1 8 5 15
1 8 5 16
1 8 5 17
1 8 5 18
1 8 5 19
