12 15
011111111111100
010110001001100
011111111111100
000111111111100
000110101101100
001111111111110
001111101111110
001010001101010
001011111101010
001000000101010
001000000101010
001111111111110
97
1 2 3 4
1 2 3 5
1 2 3 9
1 2 3 12
1 2 3 13
1 4 3 9
1 4 3 12
1 4 3 13
1 5 3 9
1 5 3 12
1 5 3 13
1 9 3 12
1 9 3 13
1 4 4 9
1 4 4 12
1 4 4 13
1 5 4 9
1 5 4 12
1 5 4 13
1 9 4 12
1 9 4 13
1 4 6 9
1 4 6 12
1 4 6 13
1 5 6 9
1 5 6 12
1 5 6 13
1 9 6 12
1 9 6 13
1 9 7 12
1 9 7 13
1 5 9 9
3 4 6 7
3 4 6 9
3 4 6 10
3 4 6 12
3 4 6 13
3 5 6 7
3 5 6 9
3 5 6 10
3 5 6 12
3 5 6 13
3 7 6 9
3 7 6 10
3 7 6 12
3 7 6 13
3 9 6 12
3 9 6 13
3 10 6 12
3 10 6 13
3 4 7 7
3 5 7 7
3 9 7 12
3 9 7 13
3 10 7 12
3 10 7 13
3 5 9 9
3 5 9 10
3 10 12 12
4 4 6 7
4 4 6 9
4 4 6 10
4 4 6 12
4 4 6 13
4 5 6 7
4 5 6 9
4 5 6 10
4 5 6 12
4 5 6 13
4 7 6 9
4 7 6 10
4 7 6 12
4 7 6 13
4 9 6 12
4 9 6 13
4 10 6 12
4 10 6 13
4 4 7 7
4 5 7 7
4 9 7 12
4 9 7 13
4 10 7 12
4 10 7 13
4 5 9 9
4 5 9 10
4 10 12 12
6 5 9 9
6 5 9 10
6 3 12 10
6 3 12 12
6 3 12 14
6 10 12 12
6 10 12 14
6 12 12 14
7 10 12 12
7 10 12 14
7 12 12 14
