12 15
011111111111100
010111111111100
011111111111100
011111001101100
011001001111100
011001111101100
011001001101100
011001001101100
011111111101100
011001001111100
011111000000100
011111111111100
86
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 7
1 2 3 8
1 2 3 9
1 2 3 10
1 2 3 11
1 2 3 12
1 2 3 13
1 2 4 4
1 2 4 5
1 2 4 6
1 9 5 12
1 9 5 13
1 10 5 12
1 10 5 13
1 6 6 9
1 6 6 10
1 2 9 6
1 2 9 9
1 2 9 10
1 6 9 9
1 6 9 10
1 9 10 12
1 9 10 13
1 10 10 12
1 10 10 13
1 2 11 6
1 2 12 6
1 2 12 13
1 6 12 13
2 9 5 12
2 9 5 13
2 10 5 12
2 10 5 13
2 6 6 9
2 6 6 10
2 6 9 9
2 6 9 10
2 9 10 12
2 9 10 13
2 10 10 12
2 10 10 13
2 6 12 13
3 9 5 12
3 9 5 13
3 10 5 12
3 10 5 13
3 6 6 9
3 6 6 10
3 2 9 6
3 2 9 9
3 2 9 10
3 3 9 6
3 3 9 9
3 3 9 10
3 6 9 9
3 6 9 10
3 9 10 12
3 9 10 13
3 10 10 12
3 10 10 13
3 2 11 6
3 3 11 6
3 2 12 6
3 2 12 13
3 3 12 6
3 3 12 13
3 6 12 13
4 2 9 6
4 3 9 6
4 2 11 6
4 3 11 6
4 2 12 6
4 3 12 6
5 9 10 12
5 9 10 13
5 10 10 12
5 10 10 13
6 6 9 9
6 6 9 10
9 2 11 6
9 3 11 6
9 2 12 6
9 3 12 6
