11 12
011110001111
010111111101
111111111101
111111111111
111111111111
110111111111
111111111111
111111111111
111010000100
111110000100
111111111100
165
1 2 3 4
1 2 3 5
1 2 4 4
1 2 4 5
1 9 4 12
1 10 4 12
1 2 5 4
1 2 5 5
1 9 5 12
1 10 5 12
1 9 6 12
1 10 6 12
1 2 7 4
1 2 7 5
1 9 7 12
1 10 7 12
1 2 8 4
1 2 8 5
1 9 8 12
1 10 8 12
1 2 10 5
1 2 11 5
2 5 11 10
3 1 7 4
3 1 7 5
3 1 7 6
3 1 7 7
3 1 7 8
3 1 7 9
3 1 7 10
3 2 7 4
3 2 7 5
3 2 7 6
3 2 7 7
3 2 7 8
3 2 7 9
3 2 7 10
3 1 8 4
3 1 8 5
3 1 8 6
3 1 8 7
3 1 8 8
3 1 8 9
3 1 8 10
3 2 8 4
3 2 8 5
3 2 8 6
3 2 8 7
3 2 8 8
3 2 8 9
3 2 8 10
3 1 10 5
3 2 10 5
3 1 11 5
3 1 11 10
3 2 11 5
3 2 11 10
3 5 11 10
4 1 7 4
4 1 7 5
4 1 7 6
4 1 7 7
4 1 7 8
4 1 7 9
4 1 7 10
4 1 7 11
4 1 7 12
4 2 7 4
4 2 7 5
4 2 7 6
4 2 7 7
4 2 7 8
4 2 7 9
4 2 7 10
4 2 7 11
4 2 7 12
4 1 8 4
4 1 8 5
4 1 8 6
4 1 8 7
4 1 8 8
4 1 8 9
4 1 8 10
4 1 8 11
4 1 8 12
4 2 8 4
4 2 8 5
4 2 8 6
4 2 8 7
4 2 8 8
4 2 8 9
4 2 8 10
4 2 8 11
4 2 8 12
4 1 10 5
4 2 10 5
4 1 11 5
4 1 11 10
4 2 11 5
4 2 11 10
4 5 11 10
5 1 7 4
5 1 7 5
5 1 7 6
5 1 7 7
5 1 7 8
5 1 7 9
5 1 7 10
5 1 7 11
5 1 7 12
5 2 7 4
5 2 7 5
5 2 7 6
5 2 7 7
5 2 7 8
5 2 7 9
5 2 7 10
5 2 7 11
5 2 7 12
5 1 8 4
5 1 8 5
5 1 8 6
5 1 8 7
5 1 8 8
5 1 8 9
5 1 8 10
5 1 8 11
5 1 8 12
5 2 8 4
5 2 8 5
5 2 8 6
5 2 8 7
5 2 8 8
5 2 8 9
5 2 8 10
5 2 8 11
5 2 8 12
5 1 10 5
5 2 10 5
5 1 11 5
5 1 11 10
5 2 11 5
5 2 11 10
5 5 11 10
6 5 11 10
7 1 10 5
7 2 10 5
7 3 10 5
7 1 11 5
7 1 11 10
7 2 11 5
7 2 11 10
7 3 11 5
7 3 11 10
7 5 11 10
8 1 10 5
8 2 10 5
8 3 10 5
8 1 11 5
8 1 11 10
8 2 11 5
8 2 11 10
8 3 11 5
8 3 11 10
8 5 11 10
