24 23
00001111111110000000000
00001000000010000000000
00001000000010000000000
00001000111111100000000
00001000100010100000000
00001000100010100000000
00001000100010100000000
00001000100010100000000
00001111111111100000000
00001110100010100000000
00001110100010100000000
00001110100010100000000
00001111111110100000000
00001111111110100000000
00000010100000100000000
00000010100000100000000
00000010100000100000000
00000010100000100000000
00000010100000100000000
00000010111111100000000
00000010000000100000000
00000011111111100000000
00000000000000000000000
00000000000000000000000
25
1 5 9 13
1 5 13 13
1 5 14 13
4 9 9 13
4 9 9 15
4 13 9 15
4 9 13 13
4 9 14 13
4 9 20 15
9 5 13 9
9 5 13 13
9 6 13 9
9 6 13 13
9 7 13 9
9 7 13 13
9 9 13 13
9 5 14 9
9 5 14 13
9 6 14 9
9 6 14 13
9 7 14 9
9 7 14 13
9 9 14 13
9 9 20 15
9 7 22 15
