12 25
0011111111111110000000000
0011111111111110000000000
0111101111111110000000000
0111101101000110000000000
0111111111111111111111000
0111101101000110000001000
0111111111111110000001000
0111101111111100000001000
0111111001000000000001000
0101101111000000000001000
0111111111111111111111000
0000000000000000000000000
224
1 3 5 7
1 3 5 8
1 3 5 10
1 3 5 14
1 3 5 15
1 4 5 7
1 4 5 8
1 4 5 10
1 4 5 14
1 4 5 15
1 5 5 7
1 5 5 8
1 5 5 10
1 5 5 14
1 5 5 15
1 7 5 10
1 7 5 14
1 7 5 15
1 8 5 10
1 8 5 14
1 8 5 15
1 10 5 14
1 10 5 15
1 3 7 7
1 3 7 8
1 3 7 10
1 3 7 14
1 3 7 15
1 4 7 7
1 4 7 8
1 4 7 10
1 4 7 14
1 4 7 15
1 5 7 7
1 5 7 8
1 5 7 10
1 5 7 14
1 5 7 15
1 7 7 10
1 7 7 14
1 7 7 15
1 8 7 10
1 8 7 14
1 8 7 15
1 10 7 14
1 10 7 15
1 7 8 10
1 7 8 14
1 8 8 10
1 8 8 14
1 10 8 14
1 3 9 7
1 4 9 7
1 5 9 7
1 7 10 10
1 4 11 7
1 4 11 10
1 5 11 7
1 5 11 10
1 7 11 10
2 3 5 7
2 3 5 8
2 3 5 10
2 3 5 14
2 3 5 15
2 4 5 7
2 4 5 8
2 4 5 10
2 4 5 14
2 4 5 15
2 5 5 7
2 5 5 8
2 5 5 10
2 5 5 14
2 5 5 15
2 7 5 10
2 7 5 14
2 7 5 15
2 8 5 10
2 8 5 14
2 8 5 15
2 10 5 14
2 10 5 15
2 3 7 7
2 3 7 8
2 3 7 10
2 3 7 14
2 3 7 15
2 4 7 7
2 4 7 8
2 4 7 10
2 4 7 14
2 4 7 15
2 5 7 7
2 5 7 8
2 5 7 10
2 5 7 14
2 5 7 15
2 7 7 10
2 7 7 14
2 7 7 15
2 8 7 10
2 8 7 14
2 8 7 15
2 10 7 14
2 10 7 15
2 7 8 10
2 7 8 14
2 8 8 10
2 8 8 14
2 10 8 14
2 3 9 7
2 4 9 7
2 5 9 7
2 7 10 10
2 4 11 7
2 4 11 10
2 5 11 7
2 5 11 10
2 7 11 10
3 7 5 10
3 7 5 14
3 7 5 15
3 8 5 10
3 8 5 14
3 8 5 15
3 10 5 14
3 10 5 15
3 7 7 10
3 7 7 14
3 7 7 15
3 8 7 10
3 8 7 14
3 8 7 15
3 10 7 14
3 10 7 15
3 7 8 10
3 7 8 14
3 8 8 10
3 8 8 14
3 10 8 14
3 7 10 10
3 2 11 4
3 2 11 5
3 7 11 10
4 2 11 4
4 2 11 5
5 2 7 7
5 2 7 8
5 2 7 10
5 2 7 14
5 2 7 15
5 3 7 7
5 3 7 8
5 3 7 10
5 3 7 14
5 3 7 15
5 4 7 7
5 4 7 8
5 4 7 10
5 4 7 14
5 4 7 15
5 5 7 7
5 5 7 8
5 5 7 10
5 5 7 14
5 5 7 15
5 7 7 10
5 7 7 14
5 7 7 15
5 8 7 10
5 8 7 14
5 8 7 15
5 10 7 14
5 10 7 15
5 7 8 10
5 7 8 14
5 8 8 10
5 8 8 14
5 10 8 14
5 2 9 7
5 3 9 7
5 4 9 7
5 5 9 7
5 7 10 10
5 2 11 4
5 2 11 5
5 2 11 7
5 2 11 10
5 2 11 22
5 4 11 7
5 4 11 10
5 4 11 22
5 5 11 7
5 5 11 10
5 5 11 22
5 7 11 10
5 7 11 22
5 10 11 22
6 2 11 4
6 2 11 5
7 2 9 7
7 3 9 7
7 4 9 7
7 5 9 7
7 7 10 10
7 2 11 4
7 2 11 5
7 2 11 7
7 2 11 10
7 4 11 7
7 4 11 10
7 5 11 7
7 5 11 10
7 7 11 10
8 7 10 10
8 2 11 4
8 2 11 5
8 7 11 10
9 2 11 4
9 2 11 5
9 2 11 7
9 4 11 7
9 5 11 7
