10 23
01111111111111111111111
01011100011111111111111
01111111111111111111111
01111111111111111111111
01111111111111111111111
01110000110011111111110
01111111111111111101010
01111111111111111111110
01010000000001001000000
01110000000001111000000
579
1 2 3 4
1 2 3 5
1 2 3 6
1 2 3 10
1 2 3 11
1 2 3 12
1 2 3 13
1 2 3 14
1 2 3 15
1 2 3 16
1 2 3 17
1 2 3 18
1 2 3 19
1 2 3 20
1 2 3 21
1 2 3 22
1 2 3 23
1 4 3 10
1 4 3 11
1 4 3 12
1 4 3 13
1 4 3 14
1 4 3 15
1 4 3 16
1 4 3 17
1 4 3 18
1 4 3 19
1 4 3 20
1 4 3 21
1 4 3 22
1 4 3 23
1 5 3 10
1 5 3 11
1 5 3 12
1 5 3 13
1 5 3 14
1 5 3 15
1 5 3 16
1 5 3 17
1 5 3 18
1 5 3 19
1 5 3 20
1 5 3 21
1 5 3 22
1 5 3 23
1 6 3 10
1 6 3 11
1 6 3 12
1 6 3 13
1 6 3 14
1 6 3 15
1 6 3 16
1 6 3 17
1 6 3 18
1 6 3 19
1 6 3 20
1 6 3 21
1 6 3 22
1 6 3 23
1 2 4 4
1 2 4 5
1 2 4 6
1 2 4 10
1 2 4 11
1 2 4 12
1 2 4 13
1 2 4 14
1 2 4 15
1 2 4 16
1 2 4 17
1 2 4 18
1 2 4 19
1 2 4 20
1 2 4 21
1 2 4 22
1 2 4 23
1 4 4 10
1 4 4 11
1 4 4 12
1 4 4 13
1 4 4 14
1 4 4 15
1 4 4 16
1 4 4 17
1 4 4 18
1 4 4 19
1 4 4 20
1 4 4 21
1 4 4 22
1 4 4 23
1 5 4 10
1 5 4 11
1 5 4 12
1 5 4 13
1 5 4 14
1 5 4 15
1 5 4 16
1 5 4 17
1 5 4 18
1 5 4 19
1 5 4 20
1 5 4 21
1 5 4 22
1 5 4 23
1 6 4 10
1 6 4 11
1 6 4 12
1 6 4 13
1 6 4 14
1 6 4 15
1 6 4 16
1 6 4 17
1 6 4 18
1 6 4 19
1 6 4 20
1 6 4 21
1 6 4 22
1 6 4 23
1 2 5 4
1 2 5 5
1 2 5 6
1 2 5 10
1 2 5 11
1 2 5 12
1 2 5 13
1 2 5 14
1 2 5 15
1 2 5 16
1 2 5 17
1 2 5 18
1 2 5 19
1 2 5 20
1 2 5 21
1 2 5 22
1 2 5 23
1 4 5 10
1 4 5 11
1 4 5 12
1 4 5 13
1 4 5 14
1 4 5 15
1 4 5 16
1 4 5 17
1 4 5 18
1 4 5 19
1 4 5 20
1 4 5 21
1 4 5 22
1 4 5 23
1 5 5 10
1 5 5 11
1 5 5 12
1 5 5 13
1 5 5 14
1 5 5 15
1 5 5 16
1 5 5 17
1 5 5 18
1 5 5 19
1 5 5 20
1 5 5 21
1 5 5 22
1 5 5 23
1 6 5 10
1 6 5 11
1 6 5 12
1 6 5 13
1 6 5 14
1 6 5 15
1 6 5 16
1 6 5 17
1 6 5 18
1 6 5 19
1 6 5 20
1 6 5 21
1 6 5 22
1 6 5 23
1 2 6 4
1 2 7 4
1 2 7 10
1 2 7 13
1 2 7 14
1 2 7 15
1 2 7 16
1 2 7 17
1 2 7 18
1 4 7 10
1 4 7 13
1 4 7 14
1 4 7 15
1 4 7 16
1 4 7 17
1 4 7 18
1 10 7 13
1 10 7 14
1 10 7 15
1 10 7 16
1 10 7 17
1 10 7 18
1 2 8 4
1 2 8 10
1 2 8 13
1 2 8 14
1 2 8 15
1 2 8 16
1 2 8 17
1 2 8 18
1 2 8 20
1 2 8 22
1 4 8 10
1 4 8 13
1 4 8 14
1 4 8 15
1 4 8 16
1 4 8 17
1 4 8 18
1 4 8 20
1 4 8 22
1 10 8 13
1 10 8 14
1 10 8 15
1 10 8 16
1 10 8 17
1 10 8 18
1 10 8 20
1 10 8 22
1 13 8 20
1 13 8 22
1 14 8 20
1 14 8 22
1 15 8 20
1 15 8 22
1 16 8 20
1 16 8 22
1 17 8 20
1 17 8 22
1 18 8 20
1 18 8 22
1 20 8 22
1 2 10 4
1 14 10 17
2 10 7 13
2 10 7 14
2 10 7 15
2 10 7 16
2 10 7 17
2 10 7 18
2 10 8 13
2 10 8 14
2 10 8 15
2 10 8 16
2 10 8 17
2 10 8 18
2 10 8 20
2 10 8 22
2 13 8 20
2 13 8 22
2 14 8 20
2 14 8 22
2 15 8 20
2 15 8 22
2 16 8 20
2 16 8 22
2 17 8 20
2 17 8 22
2 18 8 20
2 18 8 22
2 20 8 22
2 14 10 17
3 2 7 9
3 2 7 10
3 2 7 13
3 2 7 14
3 2 7 15
3 2 7 16
3 2 7 17
3 2 7 18
3 3 7 9
3 3 7 10
3 3 7 13
3 3 7 14
3 3 7 15
3 3 7 16
3 3 7 17
3 3 7 18
3 4 7 9
3 4 7 10
3 4 7 13
3 4 7 14
3 4 7 15
3 4 7 16
3 4 7 17
3 4 7 18
3 9 7 13
3 9 7 14
3 9 7 15
3 9 7 16
3 9 7 17
3 9 7 18
3 10 7 13
3 10 7 14
3 10 7 15
3 10 7 16
3 10 7 17
3 10 7 18
3 2 8 9
3 2 8 10
3 2 8 13
3 2 8 14
3 2 8 15
3 2 8 16
3 2 8 17
3 2 8 18
3 2 8 20
3 2 8 22
3 3 8 9
3 3 8 10
3 3 8 13
3 3 8 14
3 3 8 15
3 3 8 16
3 3 8 17
3 3 8 18
3 3 8 20
3 3 8 22
3 4 8 9
3 4 8 10
3 4 8 13
3 4 8 14
3 4 8 15
3 4 8 16
3 4 8 17
3 4 8 18
3 4 8 20
3 4 8 22
3 9 8 13
3 9 8 14
3 9 8 15
3 9 8 16
3 9 8 17
3 9 8 18
3 9 8 20
3 9 8 22
3 10 8 13
3 10 8 14
3 10 8 15
3 10 8 16
3 10 8 17
3 10 8 18
3 10 8 20
3 10 8 22
3 13 8 20
3 13 8 22
3 14 8 20
3 14 8 22
3 15 8 20
3 15 8 22
3 16 8 20
3 16 8 22
3 17 8 20
3 17 8 22
3 18 8 20
3 18 8 22
3 20 8 22
3 2 10 4
3 14 10 17
4 2 7 9
4 2 7 10
4 2 7 13
4 2 7 14
4 2 7 15
4 2 7 16
4 2 7 17
4 2 7 18
4 3 7 9
4 3 7 10
4 3 7 13
4 3 7 14
4 3 7 15
4 3 7 16
4 3 7 17
